data,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,temp_inst_faltantes_pct,umidade_faltantes_pct,radiacao_faltantes_pct,vento_vel_faltantes_pct,precipitacao_faltantes_pct,valor_loja_02
2023-08-12,17.6,7.8,13.47,98.0,29.0,62.0,118.2,2602.2,1646.5,7.5,1.45,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1821.57
2023-08-13,14.1,1.7,7.61,100.0,34.0,80.0,111.6,2628.4,1696.9,5.2,1.19,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,2537.74
2023-08-14,19.8,2.4,9.81,100.0,49.0,88.0,111.6,2583.4,1601.2,4.3,1.03,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,868.77
2023-08-15,26.2,6.0,14.64,100.0,45.0,94.0,1.2,2534.1,1527.7,1.7,0.53,0.2,0.0%,0.0%,50.0%,87.5%,0.0%,1518.36
2023-08-16,31.9,14.4,22.1,100.0,37.0,67.0,3.0,2491.5,1386.95,,,0.0,0.0%,4.17%,50.0%,100.0%,0.0%,2572.76
2023-08-17,31.9,19.8,26.81,81.0,41.0,55.0,4.9,2419.9,1373.95,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,3136.6
2023-08-18,26.1,15.6,18.42,100.0,59.0,95.0,3.8,710.2,136.8,4.2,1.23,14.2,4.17%,4.17%,54.17%,87.5%,4.17%,733.62
2023-08-19,20.0,7.7,14.03,100.0,30.0,84.0,0.9,2698.1,1620.1,9.5,1.36,0.2,0.0%,0.0%,50.0%,0.0%,0.0%,2615.15
2023-08-20,22.1,8.0,14.05,100.0,59.0,87.0,1.0,2302.9,797.8,5.8,0.91,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3867.38
2023-08-21,26.0,9.3,16.56,100.0,50.0,90.5,3.2,2618.3,1597.25,6.3,1.14,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1837.24
2023-08-22,32.1,17.7,25.75,95.0,46.0,63.5,4.3,2547.4,1271.45,18.2,4.32,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,2456.85
2023-08-23,27.4,16.1,20.15,100.0,65.0,91.5,3.6,1295.9,572.7,8.0,2.13,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1222.32
2023-08-24,19.2,11.1,15.12,100.0,42.0,74.5,0.6,2762.2,1408.6,7.9,2.69,0.6,0.0%,0.0%,45.83%,0.0%,0.0%,944.76
2023-08-25,17.9,6.2,12.24,100.0,37.0,74.0,3.5,2791.0,1742.85,9.6,1.88,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1287.62
2023-08-26,15.9,3.7,9.57,100.0,32.0,80.5,3.5,2820.0,1843.95,8.1,1.27,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,2000.49
2023-08-27,14.9,2.5,8.53,100.0,36.0,79.0,5.3,2854.1,1805.15,9.0,1.58,0.0,0.0%,4.17%,50.0%,0.0%,0.0%,2467.33
2023-08-28,16.4,2.6,8.64,100.0,45.0,82.5,6.6,2892.2,1832.4,9.4,1.95,0.2,0.0%,0.0%,50.0%,0.0%,0.0%,923.84
2023-08-29,20.9,6.5,12.7,100.0,56.0,80.5,0.2,2662.4,1687.4,6.7,1.85,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1051.47
2023-08-30,25.1,7.9,14.76,100.0,46.0,96.5,0.1,2737.1,1041.9,5.2,1.03,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1566.64
2023-08-31,27.3,9.3,17.2,100.0,28.0,86.5,1.7,2734.8,1596.2,5.7,1.04,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2011.44
2023-09-01,21.8,12.5,16.26,98.0,66.0,84.5,0.6,1578.5,340.2,9.3,2.47,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1285.58
2023-09-02,22.0,16.5,19.46,98.0,67.0,82.5,21.5,889.3,215.95,8.4,1.68,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,2731.66
2023-09-03,20.8,17.3,18.53,100.0,85.0,99.5,0.6,296.9,100.6,9.4,1.89,29.4,0.0%,0.0%,45.83%,0.0%,0.0%,2591.81
2023-09-04,21.4,14.7,18.24,100.0,84.0,100.0,0.1,244.6,3.7,9.9,2.47,109.4,0.0%,0.0%,12.5%,0.0%,0.0%,539.32
2023-09-05,16.0,10.0,12.74,100.0,66.0,89.5,0.2,1790.1,488.5,9.7,2.12,2.2,0.0%,8.33%,25.0%,0.0%,0.0%,1099.28
2023-09-06,19.4,9.7,13.55,100.0,68.0,86.0,3.3,2997.3,867.9,11.9,3.68,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1157.97
2023-09-07,22.3,14.7,17.36,100.0,65.0,89.0,4.8,1207.7,499.2,10.6,2.82,6.2,0.0%,4.17%,45.83%,0.0%,0.0%,2518.06
2023-09-08,18.9,17.4,17.9,100.0,93.0,100.0,0.1,754.0,106.2,10.8,1.43,37.8,0.0%,0.0%,25.0%,0.0%,0.0%,1103.99
2023-09-09,17.9,11.7,15.18,100.0,88.0,100.0,0.2,1109.5,281.15,8.0,2.11,39.4,0.0%,8.33%,33.33%,0.0%,0.0%,1390.09
2023-09-10,21.8,14.2,16.94,100.0,82.0,95.0,0.2,1343.0,699.9,6.0,2.12,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,3064.45
2023-09-11,33.0,16.9,24.24,100.0,42.0,83.0,18.6,2706.5,1442.0,17.6,3.24,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3189.3
2023-09-12,30.6,13.8,19.65,100.0,39.0,100.0,0.5,395.1,35.25,14.4,2.74,38.0,0.0%,0.0%,41.67%,0.0%,0.0%,798.72
2023-09-13,13.8,8.7,10.97,100.0,96.0,100.0,0.2,541.7,15.1,15.4,3.83,87.0,0.0%,0.0%,8.33%,0.0%,0.0%,789.19
2023-09-14,17.5,6.9,11.53,100.0,39.0,93.5,0.2,3102.2,1413.7,8.7,1.35,6.0,0.0%,0.0%,37.5%,0.0%,0.0%,1346.59
2023-09-15,23.1,5.3,13.24,100.0,29.0,88.0,18.6,3060.2,2048.8,5.9,1.05,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1517.52
2023-09-16,29.8,10.1,20.56,91.0,27.0,45.0,18.6,3135.6,2042.8,11.5,2.64,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,4554.42
2023-09-17,34.8,19.5,28.22,73.0,40.0,47.0,21.2,2914.8,1893.0,14.1,3.58,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,9294.34
2023-09-18,32.5,19.1,27.1,98.0,39.0,50.0,0.1,1828.7,514.7,20.8,4.85,2.6,0.0%,0.0%,41.67%,0.0%,0.0%,818.96
2023-09-19,24.4,16.4,19.94,100.0,78.0,96.5,1.2,2451.3,618.5,9.5,2.69,8.8,0.0%,0.0%,37.5%,0.0%,0.0%,1385.28
2023-09-20,28.3,19.1,22.72,100.0,72.0,94.5,14.2,2704.4,1396.5,6.6,1.6,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,7135.1
2023-09-21,27.4,20.2,22.74,100.0,66.0,97.0,32.5,1407.8,591.1,10.5,1.82,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1871.96
2023-09-22,23.9,20.4,21.77,100.0,80.0,97.5,2.4,1006.1,420.1,7.1,1.98,15.2,0.0%,0.0%,45.83%,0.0%,0.0%,1655.3
2023-09-23,29.6,16.9,21.32,100.0,61.0,99.5,0.1,2965.9,30.3,15.9,2.94,6.4,0.0%,0.0%,29.17%,0.0%,0.0%,3618.1
2023-09-24,23.0,18.9,20.55,100.0,78.0,95.0,18.6,1186.9,642.6,10.1,2.23,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2914.67
2023-09-25,18.1,13.7,15.32,100.0,85.0,95.0,1.2,742.5,145.9,11.7,3.82,8.4,4.17%,12.5%,45.83%,4.17%,4.17%,519.11
2023-09-26,16.5,14.8,15.4,100.0,89.0,100.0,0.0,918.9,65.2,13.0,4.16,55.2,0.0%,0.0%,29.17%,0.0%,0.0%,693.62
2023-09-27,19.7,12.8,15.34,100.0,49.0,96.5,0.0,2786.5,681.8,8.2,2.57,2.2,0.0%,0.0%,29.17%,4.17%,0.0%,1023.51
2023-09-28,20.5,7.9,14.22,100.0,58.0,77.5,34.9,3378.5,1780.2,12.2,2.5,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1361.05
2023-09-29,24.3,12.0,18.0,100.0,62.0,80.5,38.0,3234.7,1819.4,9.5,2.16,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2461.1
2023-09-30,22.7,14.3,18.29,100.0,63.0,90.0,37.6,2259.2,1105.2,8.0,1.69,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2979.02
2023-10-01,20.9,12.8,16.24,96.0,42.0,85.5,27.4,3404.5,1735.5,6.3,1.95,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,5695.1
2023-10-02,20.8,8.3,14.24,100.0,45.0,89.0,31.8,3426.5,2317.4,9.7,2.04,0.0,0.0%,4.17%,45.83%,0.0%,0.0%,1654.14
